Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
820,3.204904985,6.457967634,1.793569205,84.77587798,85.3437882,0
677,2.102218822,5.966035208,1.25233856,78.65588718,77.14166183,1
1132,5.723231927,4.63426677,1.963040178,77.62105632,88.01754931,1
501,3.538046136,6.099757627,3.054183871,77.99660137,72.43253726,1
568,2.769323988,1.236891483,3.385427802,76.96788788,80.80460122,0
1488,3.935507146,3.403786006,2.298825614,91.14039354,83.98097417,1
1117,4.054630869,4.495934042,2.679769585,78.27873154,86.0605855,0
716,2.953810254,7.622418514,2.36792315,78.94701168,69.62693258,1
382,3.983919119,6.8021302,2.914657373,76.73199261,86.37269448,0
1083,2.437822161,4.961619898,2.80191156,86.08473665,81.60409449,1
562,2.071875451,5.239956012,2.158990966,79.51011277,79.58060169,1
443,2.827045687,8.07765298,1.894329746,76.89216506,77.76387808,1
489,2.026272399,4.655007414,2.186777261,79.39583982,80.27091256,1
971,4.263144802,12.66540209,2.321093731,78.34903649,82.79543787,1
668,5.600348117,6.940807725,1.02033796,77.81959937,69.28587285,1
609,2.347316567,4.328741739,5.595405178,77.38020637,74.99193959,1
657,3.74862871,6.248069386,2.373715178,78.73238434,80.00490108,1
978,3.263222281,5.88712845,2.775383335,79.37090211,67.703796,0
769,3.636079487,7.894245672,2.137975072,89.57319462,72.75023473,1
743,2.186345174,4.72962594,1.704776477,79.92720336,80.52780114,0
673,2.551830565,6.742669133,1.563825926,83.06928112,80.92287772,0
705,2.054663474,3.758152733,2.022250233,78.72932503,95.17586759,0
643,0.110167271,7.16721522,1.714878951,77.99370731,74.71021834,0
481,3.119371374,7.45882001,2.767822007,79.61112579,83.74818198,1
681,4.832990793,8.714110106,3.792165645,77.96867112,75.86164281,1
794,2.66347613,5.038385571,2.072589604,79.01303477,75.70308332,0
536,3.359751844,6.303451159,2.533271569,78.4108274,74.70903106,1
512,4.005937582,7.317520785,3.59438982,78.47561849,72.58357809,1
648,2.432510929,1.127191986,3.582028243,86.1956716,93.09580879,0
471,4.628287925,4.555319764,2.49990938,76.29715096,86.66077966,0
724,2.226813759,4.246950233,2.299089891,79.2223553,77.11937238,0
384,2.164579903,6.622123797,3.290067793,78.05511147,82.9966778,1
1220,2.531081547,12.16487249,1.96981937,79.44275229,78.22544252,0
762,3.597816477,7.251517938,2.176131553,77.36759374,85.75903912,0
558,3.021125197,8.004442372,3.49171601,76.1671063,78.51565313,1
1034,4.984489869,6.148351726,1.444645883,78.48331833,77.6255334,1
549,2.439854101,9.908334176,2.689380517,78.66515399,80.87515957,0
1407,4.891415587,7.623181408,1.824596422,77.33108164,74.0609453,1
725,2.924549842,4.710538472,2.906769036,88.31581697,85.09241146,0
604,2.52087308,10.8638766,1.194695242,76.86979627,74.47992413,0
388,3.75910785,4.977937634,1.274485209,78.60525066,87.17048398,1
538,3.731883156,7.138646198,1.646731181,76.89617439,87.47936218,1
674,2.627318607,7.84127715,0.878719459,79.76271372,83.23072628,1
1017,2.806894209,4.171261228,2.41364906,79.91768786,89.42475679,0
1052,3.627188758,6.564317473,1.797957089,77.01807827,93.82732245,0
818,2.212251135,7.360008835,3.200914838,78.09707373,75.50948127,0
1438,3.128226213,3.346490991,2.327817285,86.17607262,77.92139198,0
668,3.114031313,7.559399901,2.143790671,77.89624931,79.13851716,0
710,3.283767309,6.375545916,1.24856444,84.71628618,68.59040496,0
954,1.167248013,5.211569122,3.445661532,80.87909783,76.73210013,0
537,4.477129579,8.435016444,2.336189138,77.45221047,80.58187368,1
727,3.502621523,7.402201014,2.965955484,83.72066426,76.42825943,1
1038,4.209711943,6.598762275,4.822402389,86.56821603,87.18858824,0
841,5.272142055,2.977790631,1.464113669,79.07314949,83.14177553,0
565,2.877404031,6.242546945,1.080457717,78.50529953,80.16967763,1
617,2.340441365,5.243568597,3.297805003,77.15183707,81.38506716,0
895,2.666639383,6.758215267,1.34545666,80.00411713,81.00069536,0
564,2.177585516,4.434131806,2.149746924,79.88217074,77.03354411,0
498,3.698543692,5.40988778,3.166196613,77.865564,80.45891124,1
484,1.940518721,3.596332128,2.238687699,80.1371693,84.91527667,1
756,2.117120644,11.14241856,1.711406726,78.54961097,80.80020596,0
822,3.287275737,11.76771618,3.048843072,85.56648347,73.77557076,1
758,2.857867904,8.174805246,1.709121148,77.97509773,70.10422027,1
751,4.299476879,7.393724673,1.714239267,79.923307,90.83109066,1
662,2.271410352,3.899653306,0.526646106,76.95219458,82.76774635,1
765,2.322184369,7.768215994,2.476320503,79.4250035,87.20408004,0
496,2.719786755,6.717569665,1.30703537,77.96661914,68.5358543,1
950,2.106551071,7.202507821,2.363639828,79.57856016,83.34409711,0
358,1.765677946,7.418764176,3.320725477,79.69480209,79.5834181,1
778,2.894375734,5.177718211,1.727592502,78.54809494,82.31674253,1
660,2.916644184,6.515816463,1.510589956,77.91531211,81.13033251,0
576,3.801908431,5.161796063,3.088958587,81.02867858,94.42412761,1
658,2.231514486,13.08487894,3.319435487,77.92164312,70.01510062,1
1482,4.761925815,13.92735465,3.018898695,79.71878206,76.09446194,1
688,4.276826283,7.810402534,1.912127106,78.59342,80.74211852,0
1288,5.34259053,11.47409149,2.815588727,77.79179743,74.45689516,0
1093,5.374829285,9.821654033,1.833403559,78.64634581,73.39594257,1
1396,3.900252675,9.164377974,2.649029192,78.30300316,85.63043839,0
687,4.542434888,4.051212765,2.948807315,85.20736372,81.12966905,0
478,2.041667243,4.046967245,1.900608551,78.12627567,84.06825428,1
725,2.997937099,8.785459812,3.418660161,79.17659766,84.57745193,1
443,3.055027454,5.069361111,2.749795514,77.16724761,87.55635771,1
764,4.172956106,3.994741314,0.97544396,76.80912337,88.28071295,1
970,4.347205064,3.743747413,1.172109518,86.50692938,89.99243781,0
701,5.140775691,4.190698705,2.652710278,80.34693229,81.3772262,0
496,3.051490477,2.145658582,1.835981712,77.96812981,81.20010326,1
605,3.219214191,12.69990317,2.147779632,77.50775222,79.08922339,1
295,2.424734481,9.97643641,1.741301009,89.99106591,75.42190239,1
708,4.428631241,6.406855537,2.837992943,77.18760515,76.01898304,1
986,5.425634752,2.169194498,3.004251618,79.05969103,78.30311221,1
422,2.809132323,1.848679614,3.471422471,77.98804568,76.16687445,1
764,2.907092101,5.882375318,2.676546819,80.38431674,79.82893211,1
892,4.122584247,7.931812645,3.992502498,87.4934134,77.8878944,0
532,2.568112686,8.021161877,2.647031993,75.99446404,75.07615472,1
865,3.637711879,7.131354555,4.528364262,76.77152234,80.90281262,0
678,3.705727111,4.828925741,2.045334644,76.54460108,90.96002215,1
614,4.686160921,5.791437706,1.534092151,77.65091914,92.93479844,1
644,2.830546746,5.296547114,2.764163895,86.93643699,87.13603002,0
907,0.036155578,5.686407077,2.644287495,75.68879535,75.00954672,1
555,2.39176712,5.99955843,1.755179331,79.67816607,76.84279916,0
931,2.451449207,4.063896988,2.528056618,78.44224403,75.3481107,0
1127,2.748911333,4.274009921,1.477182456,78.62223417,78.55916315,0
810,2.123025163,5.969875876,1.675121025,85.62355996,88.66268427,0
604,2.390277999,10.09010613,1.363846516,85.83922382,76.22472435,1
708,2.79757624,5.553596832,1.34553794,76.72195682,81.23923853,0
773,1.833132358,3.658382463,4.011233607,77.14301153,71.50608726,1
858,4.887527369,6.098887336,1.519446945,79.78273261,79.62946748,1
488,3.561586707,7.948178487,3.015284493,87.87417407,79.03408372,1
907,3.65594449,6.398009687,6.269315301,86.9833843,79.23485037,0
741,2.280385592,6.869056868,2.098954134,78.01507457,87.92763964,0
1405,5.048385063,7.171938849,0.123977905,79.56532704,81.38823102,1
837,0.892616674,4.47817849,1.263874992,79.07131911,81.32465216,0
1158,2.653551652,4.95609747,1.126614558,78.7039353,84.82152323,0
934,2.064327111,6.507560382,1.666022817,85.84056236,74.82704255,0
518,2.281100795,9.465194094,2.011729122,79.48609491,79.15055697,0
511,3.036506021,6.461073116,2.833938971,77.19095061,82.91006428,1
1101,3.768243683,7.603122191,2.460417698,79.58259726,88.81359998,1
489,3.81997989,5.814483064,2.849713761,79.39277178,78.91601458,1
952,3.164745706,5.768850184,2.666176953,76.19556487,77.66925579,0
799,4.07933138,5.561038519,2.380121984,76.99682729,72.60036097,1
851,4.077254492,7.884545018,2.255538233,83.84991886,78.36045796,0
451,2.559194924,9.88938241,1.230916978,76.48004374,79.16899283,1
594,4.291978275,5.957809478,2.824844078,77.48825654,80.56589316,0
1228,4.8134093,7.450948883,1.284654536,78.83857428,83.33774693,1
922,2.697810748,5.094065622,0.906994424,81.66224128,73.54858757,0
921,1.982237286,6.688269609,2.428414186,77.16275932,81.47655189,1
452,4.437679339,7.026985065,2.968112843,76.13122715,88.98354912,1
1972,2.556990601,7.021475666,2.326257997,77.12362001,79.25063338,0
536,3.022837954,4.073515831,1.530006547,77.11304905,90.42787632,1
777,4.861738935,2.488956712,1.903558595,79.41364759,73.46036062,1
723,2.359133956,10.50397534,2.719321943,78.05518118,76.4970153,0
750,2.423961336,7.542295043,2.878906788,77.15819545,73.73114392,0
673,2.330213257,6.680515281,1.363131077,75.42167263,83.43286144,0
948,5.008724434,7.620823183,2.250333241,81.51933104,75.9502945,0
414,3.693866334,3.496527555,2.186178785,88.4318607,80.64505108,0
623,3.648296019,5.375757307,2.311916834,79.20324003,88.9761769,1
874,2.946312613,5.116907423,2.32765653,80.04890773,87.41519606,0
1509,2.520086224,7.679573796,2.114149685,75.91742336,78.30734622,0
763,2.679915581,5.707149252,3.085191468,78.61197959,83.38358296,0
1287,4.14575106,4.237786145,1.474292309,78.41988477,84.9251783,1
1477,2.469250605,6.621739351,1.937979606,76.57577062,88.70833542,0
851,2.511261303,4.910965409,5.83403721,78.55718026,88.04154112,0
758,2.302877407,7.795658689,1.982128291,77.36546289,82.30877872,1
1073,1.993929615,4.559109842,2.858408871,79.30090592,78.14368583,0
675,2.709761393,5.977238424,2.259829645,78.31732469,79.87784448,0
759,3.236847837,6.711372315,1.878087444,75.57919759,80.0483693,0
667,3.280539149,10.88755591,1.524849403,80.70505804,79.46841407,1
549,2.528681438,8.061249224,2.908255935,78.56737668,75.80584764,1
503,2.034704612,5.406173752,1.117871727,78.49127646,71.21164657,0
474,5.675050065,8.598758221,2.449704888,77.63535867,72.49327117,1
512,3.489710092,4.105276645,3.715531635,78.75211259,73.9705054,1
448,5.728604465,5.00319445,3.370599793,79.427023,81.61322664,1
1144,3.07054634,6.802909449,2.854761277,79.44588087,84.127269,1
1282,2.728100095,5.769021642,2.589093827,77.47979458,77.15706526,1
734,2.886421052,4.967672821,1.831163473,76.46436879,76.91800312,0
383,2.785181338,8.881111951,3.088388746,80.09821996,83.36772645,1
827,5.190329362,7.691589109,1.670152138,77.15939501,77.61788597,1
722,4.13461296,8.677188852,1.336872071,79.13509913,74.89574343,1
697,4.325737266,7.666582567,1.733376602,87.73624744,77.74015756,1
551,2.851338782,6.123507062,3.242780323,78.10899436,76.75741752,0
1253,3.089959018,5.634263437,1.596737514,83.75978782,72.83424281,1
354,2.069395903,13.65316841,3.017228361,78.18129111,80.71882878,1
868,3.856046407,5.612169237,1.333068734,85.47595568,88.04144741,1
862,3.948128094,7.327890941,2.457800739,79.05568503,82.76175232,0
918,3.749973903,6.006059789,2.362059485,82.33692659,81.34894317,1
712,2.235628782,10.67361538,1.865197997,78.47180125,88.87158959,0
802,1.838493129,10.00400448,2.716342999,78.88147563,84.98180192,0
861,1.948058813,6.752657842,1.518086703,75.85265879,76.43074508,0
602,0.816955188,7.049180117,0.215067011,85.3026887,72.33044232,1
1001,1.234817188,4.174454666,1.420804954,76.44819716,80.31301353,1
519,3.869193639,6.277881082,1.708979715,79.2394283,86.57432128,1
550,2.51767864,6.028153195,1.272418746,82.26138745,67.70665421,1
996,1.784253313,4.658085916,1.688436827,79.19338407,92.49087338,0
1096,2.225354796,4.530084053,1.354914481,83.88326026,85.30762038,0
792,2.715620651,9.317151058,1.496800136,84.53025389,87.01422105,0
461,4.061126794,4.395631972,4.288025052,82.89615594,80.93459627,1
722,2.177240338,4.501624281,2.454676896,79.37304102,89.79413773,1
874,4.529201322,8.707161728,2.102857085,78.94416183,81.16063579,1
946,3.227655607,6.037498883,1.337961123,85.8311813,89.79622612,1
681,3.178639861,6.471449076,3.036483202,76.5668283,73.1779784,1
603,2.432359166,6.187721877,1.437540942,83.32816317,84.67797384,1
858,3.217945338,8.28032567,1.652119688,79.82450618,87.56180874,1
507,3.305412711,6.096386178,1.087132103,78.83279426,76.7143791,1
642,3.015540751,9.08045528,1.236883472,75.82159561,85.51720433,1
851,3.102660178,7.688245676,2.142378103,79.04509644,77.8196062,1
376,2.153162541,2.975390928,3.265684554,77.29876211,91.69301823,0
609,3.247372357,12.98958758,1.256613902,81.19888055,83.71954599,1
736,2.194735117,6.62757699,1.670184111,79.01531953,75.12546757,0
560,1.902979095,5.064942731,1.08435407,78.33836817,72.08519159,0
1134,2.752091701,3.353315559,0.852914484,83.38793945,73.31407394,1
1128,2.893341438,11.8366805,1.27962204,77.78776668,79.26603316,1
978,2.025024995,6.619697193,1.534198272,81.59555368,81.8749725,0
1501,2.804554851,6.669415708,2.777629479,85.45644748,76.02988509,1
433,4.8264299,11.16486389,2.543975869,85.58735956,83.69559935,1
832,2.204324316,5.016901932,3.231006146,76.31528823,89.26795296,1
593,3.248104458,6.798222017,1.122142192,78.9220741,79.57305385,1
376,3.683137465,7.843417182,2.672729175,76.9044352,80.6946334,1
782,5.01785876,8.369677215,1.835333277,77.29367835,88.96618046,1
911,3.665328984,5.357919742,2.346192591,85.58776535,81.21662623,1
494,2.604538474,5.585331164,2.554696439,81.83952795,91.27564526,0
504,2.588225269,14.6514158,2.36048047,76.03355649,76.76553711,1
480,2.789599005,7.636089663,2.595946772,80.09503133,84.44165321,1
471,2.717835593,9.238718569,2.629988634,78.17315983,72.64805225,1
522,2.809400511,6.750110597,2.618713981,78.94102277,83.96682479,1
766,2.729667468,6.526565475,1.149970845,76.00717939,80.0296752,1
525,2.50378539,4.782136272,1.004772072,78.72796698,77.54704283,1
929,3.228178525,7.96315974,2.831671243,76.2983705,78.38570016,1
638,2.885245922,2.938065629,3.77878732,79.10775583,81.03900535,1
501,4.706968373,8.39771943,6.237827303,83.61940167,90.37305522,1
616,5.577738303,6.247645402,4.280080529,79.2328805,89.36982291,1
927,2.749941454,7.241337276,2.203127349,78.64271602,87.0619028,1
805,3.172668929,12.01836433,2.594390751,77.50209006,78.9474803,0
706,4.15347906,5.898000454,1.797341133,79.87225829,83.20071478,1
674,2.983177529,5.827114398,2.721463332,78.02240577,71.39288884,1
887,3.303181808,6.252385698,2.641868874,85.72156885,73.75792324,0
866,2.345832138,11.70649272,3.439078885,77.44865592,73.87998134,1
695,0.369997051,3.957067252,3.445297409,79.70500864,79.50348313,0
520,2.693042594,6.225441804,1.116401347,86.70536077,90.06444466,1
658,3.716804807,2.847858075,5.615618002,78.22349552,73.12991398,0
838,1.967518775,5.958469083,1.662021367,80.53945825,77.88949071,1
470,2.424015876,6.258882149,2.821352637,77.91044642,85.82076869,1
662,2.551022882,3.801857867,1.877504973,85.42262281,83.62549153,1
737,4.009886712,12.3160808,1.69076554,78.90179566,77.74348457,1
842,3.734546824,4.145864498,2.176459507,84.82893987,76.89715119,0
678,3.796223133,4.535446463,3.184007163,76.19718195,86.28203295,1
1364,3.00181924,5.683045175,1.440481524,78.25784267,82.595994,0
753,2.294234354,8.861244826,1.74543316,85.70880286,94.91041188,1
1129,3.229653204,5.5276345,2.548774614,75.51851949,88.14147192,1
1435,3.738100274,6.52792512,1.800717529,80.47236571,78.42844541,1
493,3.502777152,3.242639921,2.131477695,77.9795127,84.06761295,1
675,4.159604116,6.660926286,3.522587975,76.96153617,76.81931037,1
695,3.781433071,5.557542975,3.475609758,75.15921691,81.4191995,1
833,3.459738008,5.452679453,2.418396889,79.79686019,85.68545335,1
411,2.578600243,8.694304902,2.885176039,77.84895059,82.80965851,1
625,4.402996056,5.016565674,1.738167971,85.15419808,81.51118954,1
828,0.83433425,4.877441992,2.63155479,80.54184831,78.62218436,0
954,4.622348826,3.621802575,1.038390465,79.65673625,82.95067863,0
1030,3.678381019,6.381341788,1.046658919,79.15134798,75.45885154,0
522,3.777118407,4.575687005,2.681627092,74.92191494,74.02110652,1
902,4.315070278,9.896734503,2.120897817,78.26323224,82.0620836,1
779,2.251338803,5.858044395,1.547005931,78.14048493,79.17472847,0
932,4.627108779,6.153764289,1.662791144,76.83921494,80.5864811,0
1324,5.185337951,4.239409139,0.747233287,79.4834642,83.37236094,1
660,1.410832155,6.929127144,1.773936675,86.30462058,80.03436145,1
816,2.431565144,4.686424217,1.669754233,83.02457318,83.23766996,1
449,4.510939238,16.44459736,2.390545523,79.5836514,78.24578947,1
1409,2.448422767,5.076747645,1.108731269,77.4988097,88.8697318,0
584,2.215861995,3.888467017,1.874821877,80.57377984,85.37542155,0
657,2.3657877,8.787705681,2.090744822,83.12238293,69.09787389,1
818,2.057668727,5.575266126,3.071092113,77.30334472,78.04786223,1
584,2.221508559,5.414759074,2.346682073,76.04237643,82.17414791,1
1132,2.522059603,8.797528125,3.614791321,80.67936822,74.11997798,1
1025,2.607971024,5.284808106,1.165587724,79.12428119,81.21547207,1
804,2.938112296,7.926124874,1.535991102,79.4191297,79.36355098,1
1340,2.504751692,7.580314751,1.630501931,77.24038756,86.15019891,0
654,2.61577103,6.20533738,2.338554659,78.13776384,93.96149232,0
474,2.327242337,8.18935139,1.420848775,76.44951001,82.74402274,1
380,2.344645151,4.080953008,1.795066386,75.13461942,71.77860827,1
133,4.558477717,5.517272838,1.557970053,79.49026664,68.46446298,1
1300,2.265558311,7.342696699,1.466285216,77.69142129,87.24862695,0
657,2.211393036,3.600484439,1.026445397,77.94474726,73.23846038,1
445,2.530904216,9.678641596,3.268813274,82.12014449,80.67215037,1
607,3.925167073,14.55967468,1.752078807,77.38177047,78.58781793,1
1091,3.085471076,7.908449257,1.836445999,86.27584701,78.90955667,1
663,3.181474661,7.621597048,1.358566033,77.23178017,81.34329364,1
1108,3.188745131,6.990946014,2.043179542,78.77140351,85.28246514,0
892,4.653877112,4.097676521,1.29675512,78.2706863,85.99779294,0
812,2.143355596,1.671774001,1.868150916,78.89546603,85.16140635,0
1323,2.480524813,4.058208976,0.833757909,79.92160365,74.52936603,1
607,2.689848205,5.103257521,2.219868033,78.52744256,75.37575635,0
1264,3.56267896,6.950853837,1.850962768,78.37249612,68.5895622,0
526,2.632231719,5.386716864,3.351176693,75.30119007,91.19615061,1
475,3.415302263,7.27648603,2.522580251,81.10451012,65.68341064,1
973,4.998568447,7.916994527,2.089596474,85.88682368,74.46949732,0
489,2.667227309,7.132621744,3.112086375,77.04427634,73.64076854,1
989,3.097285682,4.820364882,2.300192233,77.85819961,81.92351378,1
567,2.706901099,6.552520484,1.683980368,88.11481361,78.23219416,1
653,2.933714373,7.198221742,2.813979838,77.56575833,82.65399033,1
1179,3.380472252,9.7445542,1.261727977,77.89019932,73.65521166,0
721,3.304545501,5.782606894,3.538364564,77.89691145,81.38485872,1
483,2.056544631,7.083211535,1.755736282,78.4098932,71.51775801,1
466,2.812740141,6.169181538,1.377277964,79.74902228,87.13797309,0
812,1.867956647,5.768176569,2.604161842,79.539689,69.15548924,0
452,1.648901676,7.706323489,1.615855966,78.1975029,67.76610771,1
622,2.924798956,4.633852529,2.185701566,79.16173876,83.69876981,1
993,3.337200721,5.12878861,1.667252863,89.36646507,77.93636813,1
692,3.441659878,3.112118876,2.621796537,79.73811218,90.90913992,0
642,4.177962046,4.38592991,1.440687821,84.00771204,84.54639988,0
1246,2.555428589,3.702818891,4.298311868,80.3434926,75.44879281,0
519,4.046905998,5.247711831,2.268249156,78.67669031,74.71685944,1
584,3.016417356,8.032157513,2.964142103,76.26056802,87.18384812,1
1161,2.150002123,7.155717211,1.718696842,78.24425855,72.45837114,0
521,3.91713761,4.771788053,2.909198628,90.03320716,91.83205839,1
613,3.84715836,10.56191893,1.756019631,83.76462715,82.69865143,1
489,2.134818427,5.674161982,3.370571342,78.29186486,76.6955732,1
445,2.22947703,5.755960511,1.80500906,74.68351093,80.06311933,1
821,5.271228642,5.694192767,1.335923847,78.29538126,75.92053745,1
600,3.419841846,7.355023695,1.704759123,79.23921737,87.92522581,1
1557,2.526916578,6.017451869,2.669344425,78.67336975,73.71573628,1
583,4.32019514,4.659841668,2.791274381,77.8317012,92.16676093,1
1239,4.392919978,6.624746994,1.447846588,78.76162381,86.15562301,1
999,2.065525026,5.060736186,1.477884963,80.50734611,87.54125588,0
533,4.029228883,5.673594155,5.74832339,78.97325199,82.17886812,1
471,3.848083397,8.056329246,3.107245553,81.61697924,73.22452337,1
746,4.474742574,5.55992263,4.097500562,80.07019384,78.25067828,0
1040,2.220513131,5.365108152,2.07323366,77.27439314,88.77651842,1
380,2.608857475,9.239941224,2.085749975,76.93171624,84.90037318,1
611,3.760084946,5.847079701,3.169787522,80.04132665,85.69597919,0
1260,5.016134797,5.663591155,4.06693695,80.35515235,78.34421401,0
720,4.144420928,7.702085875,3.333893627,79.07757936,78.72033677,1
415,2.218740642,5.126905764,3.441419266,85.57226903,81.37356412,1
703,2.676113368,3.021806941,1.345404873,79.96067668,87.88841413,1
720,2.557888238,7.056284787,2.38468226,79.92316615,80.18423451,1
982,2.98520653,6.494574303,4.256630463,80.14962808,82.55640687,0
668,2.804353498,6.395641723,2.742627769,77.7167472,70.75581847,1
1000,1.953009969,4.976898828,1.837963138,90.17632347,75.98409198,0
789,2.468518236,4.359644901,1.601711294,77.50824084,81.05074841,0
785,2.85807181,7.698463982,3.37472502,85.76162584,72.8718793,1
541,2.933546526,12.46091661,1.103642112,79.31129718,87.59616788,0
691,4.553030692,9.368420598,1.690032545,79.08182643,95.7847183,1
665,4.329838337,5.806791609,4.760414751,79.02764556,78.31103093,1
1294,3.747789015,5.762213673,2.529941022,78.44856113,74.88867253,1
747,4.978292717,6.773729489,2.986248997,77.57567738,74.07842001,0
977,2.89196614,12.99334376,1.214906908,74.78767803,82.13003626,0
908,4.648821199,7.973934758,2.697502632,86.39095834,81.00245013,1
774,3.651632167,3.757233822,1.602752552,79.85450712,81.95663241,0
917,2.432348959,4.868579917,1.574144265,80.05005149,85.83263498,1
812,2.451346107,8.594091041,3.201263794,78.60818917,79.17774042,1
715,2.396995275,0.92309612,2.066241676,87.51551882,75.89311287,0
519,4.810228516,4.658037272,1.423634389,78.13451252,78.45849338,1
901,2.961031897,5.375977901,1.118097376,77.28247467,80.88529808,1
627,4.093928574,6.238575028,2.436207916,81.55578032,88.11373144,1
987,3.845932336,10.56744486,1.309180113,75.85529509,70.91890375,1
1000,2.854722668,7.074893554,1.752754542,77.34522895,70.14115034,1
476,1.175037021,6.522007754,1.519683106,79.55659243,75.64690604,0
690,3.603645785,12.49572952,2.71272372,78.98012892,71.17907283,1
843,3.856511359,1.370802761,2.743262014,79.50918614,85.79382525,0
705,2.64118603,5.288407454,1.164662567,79.11497358,93.85225522,1
589,3.901916073,5.366568962,0.928696788,76.58369997,77.88233732,1
1003,2.845382919,3.910053015,1.358104053,79.97516676,78.01837227,0
371,2.0528516,8.096558965,2.511071169,77.3909952,79.48105958,0
487,1.979360186,7.346948566,2.573095246,79.56999906,80.41053724,1
710,4.791077614,5.43706251,1.338327001,85.2931131,73.30127483,1
971,4.133608791,0.828500062,2.389581438,77.25399346,84.4081489,1
726,4.154512536,8.782241517,1.548852249,76.97358115,70.2542848,1
918,3.679249249,7.516652998,2.708845243,78.89693691,80.90848791,0
615,4.807255707,3.816262151,2.343912484,79.2918933,85.76634961,0
1255,2.351612628,5.632422071,2.073711056,78.53843965,72.95071465,1
758,2.781501556,7.210584817,6.122222975,83.621989,76.19198677,0
1202,2.25802358,6.88924929,1.550250155,88.53662477,78.79929305,0
589,3.060332809,13.79503756,2.525725993,82.92747836,91.77539465,0
581,2.395844506,8.166176126,3.221923353,79.12872913,83.4401537,1
471,4.731016596,7.750904566,2.181825446,79.40829526,76.41937227,1
1337,3.468009258,15.2908922,2.761957865,78.34155478,89.9718524,1
820,4.150015411,3.82659959,1.456527621,78.11809827,75.02400666,1
1077,2.228750899,11.58477006,1.546552746,79.95253312,80.78494235,0
1035,3.687096602,8.881347468,2.225056826,82.94840129,84.0235654,0
1319,3.654303744,5.198268772,2.626094875,79.51880234,84.95285621,0
612,4.124937225,5.37097166,2.311121532,79.63064753,91.00848494,0
668,3.26665754,5.743303625,1.459778927,77.79223805,79.16191449,1
540,3.227318858,7.655358542,1.292335312,85.60109925,87.23311608,1
514,2.897124913,4.423857193,2.121866794,78.62171639,77.35297845,1
685,2.595125421,4.914636448,2.974685476,77.8934039,80.56767267,0
899,4.205633734,7.028671425,2.675176437,86.74112739,89.51765092,1
395,2.171385719,6.362278658,1.385980489,78.26337274,86.25199872,1
1302,3.989126589,8.655671234,2.229417353,85.04941798,86.7993255,0
736,4.969464832,6.298467049,3.039606906,78.30386265,75.44665841,1
1122,2.672882172,12.1075863,1.45902027,78.6434682,83.86521492,0
1574,1.877783285,1.793274406,2.993929633,79.21473143,77.88558297,0
794,5.111697621,10.5883077,1.070221922,79.67978982,71.98182914,1
932,4.87580963,3.553652784,3.040632498,80.110985,81.86604929,0
1447,3.295910374,12.90447723,1.759427214,79.11178578,74.1915915,1
800,2.433565536,6.257404873,1.841861258,79.69142469,77.90972712,0
617,2.990709605,6.54901514,6.197552294,78.4049741,86.03318673,1
673,4.506046083,9.184260764,1.27202908,78.30438042,86.41551547,1
495,3.871747879,5.045034799,3.177351739,77.97563305,84.70174206,1
865,2.927570095,3.986096605,1.464572969,86.7435567,89.75123538,1
543,3.352108227,6.543753896,2.026407604,79.33733824,83.45123951,1
875,2.706423593,4.952032486,3.186216845,78.94636819,81.43436167,1
609,4.716116229,10.63541158,1.586362593,89.92654074,84.79197576,0
538,2.315226584,13.52943276,1.856712055,81.37604751,77.99671292,1
586,2.364504934,3.90983292,1.373460397,79.71002161,92.92414551,1
1106,3.550429955,4.156652345,3.199321398,84.44666454,77.06025106,0
544,2.75187648,5.876005965,3.345003197,89.89754261,85.71887967,1
1118,4.22262321,6.865120859,3.368558184,78.01935685,78.29320189,0
744,2.005440386,7.039151098,1.704813542,78.86743635,88.67227449,1
618,4.259119782,7.581517005,3.45347215,78.90093814,86.34121712,1
770,3.938869478,5.15247515,1.74326305,75.65537769,77.46503028,0
665,2.80809764,8.64901733,2.046154154,77.74931352,75.40093263,1
757,4.507734442,10.83225374,3.020663717,78.82783565,84.91238059,0
943,5.011516282,5.32835828,2.244294471,77.07943087,73.79552494,1
864,4.466683394,6.941708475,1.783871581,76.28711077,86.55886539,1
704,4.13216565,5.494134978,1.3315877,77.57568572,85.87626002,1
984,3.893103134,3.572696218,2.702636263,87.85743579,79.69019649,0
647,2.525462614,6.500879167,0.985050256,79.38444221,85.90503488,0
671,4.927550852,5.552810903,1.476062633,77.67427574,88.10912486,1
1287,3.238140426,5.730146675,3.068756041,78.76970956,87.72957971,0
516,2.933769943,9.608846969,1.859538378,79.93353858,75.88376729,1
1092,4.417632925,12.32969327,1.550350622,87.69005984,89.14775265,0
481,3.323656593,4.799281598,1.658413846,78.58990461,76.06774602,0
693,3.104471884,4.311510856,2.624391122,77.58795893,80.35213874,0
590,3.691376665,6.592643743,1.252258222,79.96144267,85.61952203,0
915,2.663243589,9.74377403,0.820020277,78.85937228,74.65107063,1
645,3.364716055,5.269696087,3.176518707,75.51272899,75.93161962,1
625,3.205142801,9.514298976,5.044333967,77.05952681,73.48713209,1
1045,2.18369345,15.07301276,2.163690648,79.50540858,84.61259435,1
835,2.468334203,6.094379798,1.986499446,78.51071919,82.27099712,1
488,4.691986813,5.180212841,1.728994454,78.00178353,83.69182123,1
