engineRpm,lubOilPressure,fuelPressure,coolantPressure,lubOilTemp,coolantTemp,engineCondition,viscosity
767,3.675061993,6.603298744,2.240415747,79.22655708,73.87110652,0,49.49876517700726
1245,3.237114193,10.32368723,1.263799179,79.11715944,81.21172371,2,49.564299924010015
956,3.875586022,3.548484684,2.334707575,79.34767563,80.12339988,2,49.42635744617206
723,4.044200246,9.745379452,1.467089308,76.69757741,81.29371536,1,51.04694390327205
402,4.397699122,5.749116527,2.180244517,77.06688858,80.12230947,1,50.81646694081056
726,5.075962382,6.71698906,2.780065024,78.15934375,76.19393545,1,50.14356362737314
529,2.31711537,4.039166383,1.539632403,79.68264837,74.30861995,0,49.22691108744905
677,2.661355679,5.841321223,3.510586821,79.61009548,76.5067845,0,49.27000935060934
717,2.576680424,7.21750355,2.951812585,80.00838851,82.59235909,0,49.03409464278738
531,5.054644029,7.921577239,1.4461547,79.26534733,83.9777866,1,49.47555842531258
1232,2.019944759,6.066874831,2.794573588,78.12150802,88.51803374,0,50.16664953028112
1485,3.823566681,9.388816457,1.625478979,77.06954457,89.57048126,0,50.81481494196987
1239,3.507959457,10.41309503,1.580381498,77.77577809,81.42790697,2,50.37832519856789
502,2.312835806,13.8969575,1.782209401,82.42805889,70.92975979,1,47.63598088022041
933,4.993052791,4.360676716,1.476064382,79.06997408,89.66316105,0,49.59260571606404
641,2.302294894,5.148851437,3.353954636,79.28625127,79.09638898,0,49.46305901194138
789,3.967423715,8.735060056,1.681297596,79.01658007,81.79516726,2,49.62466464093753
456,2.190241827,6.121580395,2.671875132,78.44409926,80.63520164,1,49.970316208074664
971,2.624801054,7.347137334,2.515267862,77.25058456,79.40224414,0,50.70239533071712
1185,3.506896087,6.409914843,2.737048722,78.05530952,71.88941868,0,50.20707885300801
636,4.564783936,12.36988107,1.300691029,77.54456703,76.0955499,1,50.52061814135733
573,3.301747685,6.060117932,2.536977781,77.03531775,80.8346534,2,50.836109711591156
749,2.264673097,7.837760337,2.893573559,88.66899109,83.09748335,1,44.29021792596841
416,3.995467728,6.513173146,3.426233277,79.53275045,84.49542872,2,49.31601538369767
1245,3.54480432,5.579479515,1.311351653,82.25819689,87.47459737,1,47.73220080979933
877,2.209699109,2.282618693,2.761159715,79.05394509,81.94815119,0,49.60222667285695
595,4.102369238,6.61242228,3.362180743,85.99985723,79.79322172,1,45.677219673874916
995,2.511237745,19.85891723,2.151934109,84.08470969,81.95980245,0,46.71236858143849
926,0.879409118,5.93137593,2.780942803,79.57952636,87.30602236,0,49.28818479760234
736,2.573854112,6.126699857,2.897174879,76.0316987,78.5100896,1,51.466390654728045
1424,2.766862174,7.107371417,2.258349845,78.85664088,81.3659172,0,49.72087803487797
986,4.311714175,6.543106707,0.972666457,81.52534663,82.0942678,0,48.15063118906551
1511,2.321443804,7.458951515,1.462805125,76.56015275,81.94748567,0,51.13309828401317
762,5.945370215,7.854085311,2.038362512,80.19187616,71.14587067,0,48.92597085262147
752,2.650006724,5.034707293,3.439476542,78.62259071,94.77135713,0,49.86216848855644
757,5.065280666,6.963916333,1.884304732,78.93625435,75.49054043,1,49.67295134372967
1331,1.826870392,4.230269345,4.314894574,84.96232562,78.36677335,1,46.23375542665306
689,5.030946395,5.129100682,2.672848156,78.10018128,77.04900898,1,50.17966916180333
763,5.064601765,6.507874152,0.939508536,79.41461403,80.2307334,1,49.38640675519641
1153,3.727722253,4.542459934,2.713796349,87.68365995,87.62332538,1,44.794886400365506
669,3.149273968,4.813867187,3.48529656,78.49840877,74.57143067,1,49.93737371751434
964,3.811310535,5.443268379,1.594682404,77.96699654,90.62642384,1,50.26108863410848
968,3.735689648,4.288090529,4.265623369,80.47017306,73.04472536,0,48.76264696308462
861,3.146486533,12.33836805,4.27957155,76.98211538,84.56363696,2,50.86923642051818
608,2.145477387,3.823174361,2.384124103,78.41469695,87.43718532,1,49.988164069241925
1314,2.271190441,6.741128426,1.983429889,78.64462816,86.67242797,2,49.8488398757433
696,2.570920451,6.902567646,1.127622716,86.28840447,78.43596659,0,45.52420188884478
752,4.706040715,6.109035954,2.999797809,77.41002333,74.5802808,1,50.60369122661499
706,4.947451785,10.16023051,1.351940235,78.0537976,73.05029646,1,50.208002784562815
660,1.854994234,5.039162546,1.808157095,77.27928811,83.95165787,1,50.68460492640047
529,4.436269281,5.417710912,4.217530465,85.3279985,78.05670703,1,46.03646915443077
645,2.797884044,7.285699318,1.298839322,77.83845483,72.78256775,1,50.33985373395703
899,3.961771576,6.358314073,3.412115013,78.78144191,71.23597111,0,49.76620964723229
934,2.271563971,5.174217321,2.443827208,78.11048906,79.14222992,0,50.17337580868182
1028,2.470827308,6.598061441,1.79041224,83.11835928,88.74431444,1,47.24788123978296
754,3.301627174,4.559834317,1.317018974,76.99864424,78.24144997,1,50.85894125782744
719,2.11426169,3.917168763,2.466246154,77.70730621,75.73545169,0,50.42040310593745
434,4.861838749,7.390210978,1.435570659,86.72749383,84.6791008,1,45.292801772592455
699,4.252697574,5.26755221,3.607222983,84.13561086,84.65091145,0,46.68440991190339
1434,3.886260581,5.016611072,1.527751379,80.82481131,70.7899947,1,48.55568060171934
739,0.996100954,6.566933381,1.602116094,78.49379074,70.85158708,0,49.940173632605976
486,3.954290507,5.81423349,1.731194168,90.32997475,72.01320382,0,43.45837510728749
493,3.303555667,4.39860301,1.629161329,86.932563,80.69598637,2,45.185326076280376
558,4.285547076,6.46878836,3.028937188,80.57936217,83.27733326,1,48.69878626812592
793,3.193188905,4.172798149,3.21636116,79.54894056,83.75158641,0,49.306380028591406
852,3.753086225,6.725922346,2.472245465,78.09780041,73.54529563,0,50.181122952429114
633,3.392492103,5.59352823,2.104199261,76.56210076,80.4472792,2,51.131875546895905
763,2.268336951,3.468204639,2.805087752,76.42307177,74.05611316,0,51.21924975036385
715,2.152449194,5.959684599,1.856463176,77.02634034,71.44015874,0,50.84169731920669
892,2.918973618,7.322537773,1.74385826,77.87267379,72.84672602,1,50.3188680688272
748,2.202437695,5.898969048,2.645915297,82.99257817,74.87609505,1,47.318249516993994
1517,3.209245896,4.541706729,3.572761935,79.51564802,70.37407271,0,49.32619670204373
697,2.561708391,5.565452062,2.553468529,78.96936837,83.04402219,1,49.65303694570866
833,2.062212742,9.541714187,1.627384625,86.90386588,75.96929257,0,45.20034336399983
789,3.200557932,8.667628114,3.289325237,78.35577674,89.84038757,0,50.0239581451554
1157,2.049471168,6.205684772,1.458383473,82.07959847,83.86038474,0,47.833678774163666
910,3.151738624,5.586421162,2.431004275,77.85651955,70.10528186,1,50.32877347521806
657,2.356890301,4.10202137,1.522506562,77.33814884,78.09186321,1,50.64815179366108
880,5.079889444,2.484073526,0.342120833,77.34888287,68.40240264,0,50.64150823134422
1685,2.685628386,5.157018266,1.795152018,76.54794041,81.06912892,0,51.14076476639029
516,3.56090331,5.2317201,4.8467576,80.13151981,80.78923286,2,48.961498309706016
606,2.323229182,5.127714701,2.846200355,82.37264748,93.20651259,1,47.667337754548555
833,2.366225462,6.999137186,2.480707402,78.22309035,84.28007559,0,50.10470317499355
809,0.801784351,6.57665172,4.068475318,79.54774556,79.70163845,0,49.30709112430207
866,3.085225351,6.640999977,3.269877429,80.02845603,91.95794988,1,49.02225234611634
534,0.42528877,6.804230787,1.429167872,78.13714609,87.44180649,0,50.157105891626365
700,4.80923188,11.60989531,0.982768814,76.95051733,77.77643536,1,50.88892608448788
999,4.228437973,4.758593825,1.337887626,84.33242982,79.64251558,0,46.57653456079751
743,4.436334327,8.337497543,2.616051806,77.51733551,69.20995013,0,50.537415896478734
672,2.252810242,5.949872638,2.237035664,85.44676949,77.42586593,1,45.97265793172978
717,2.287858258,6.647892293,3.372421082,79.45128551,80.05193505,1,49.36454032163258
1249,3.777801331,4.314360839,1.497664616,84.97175447,92.53881772,0,46.22865273754495
804,4.42809431,5.128828419,0.969035896,87.90023505,78.08048366,0,44.68323278877507
1471,2.921665241,6.381885876,2.724894192,79.81897903,73.37136778,1,49.14607700109915
882,2.050079043,13.41738367,1.734973914,80.01929242,72.11257633,1,49.027659477402366
601,2.677033326,6.205801555,3.382925654,75.85999142,86.57320751,1,51.575370715867614
715,2.923011002,3.612696225,1.752867088,84.72319118,75.1819136,1,46.363448434372465
540,2.325107864,7.124953613,2.76136236,77.88811952,95.33369317,0,50.30939978021326
736,5.203135629,6.173372897,5.217317982,79.20283082,80.94249717,1,49.51296759422971
984,2.77443201,5.131200567,2.88568738,89.83656414,79.71250656,0,43.70304505552865
932,2.455809138,11.97705249,2.53055198,75.80764868,84.66905077,0,51.608659123515494
715,3.001879786,10.49295262,2.246845985,79.07764804,89.94940416,0,49.58800060498202
985,3.618889124,6.658369021,2.751888885,79.25957756,84.74503353,0,49.47900924984567
718,4.235727994,6.045670283,1.240987766,78.08874208,81.06988322,1,50.186654653418124
665,2.935926428,6.564819252,2.006139897,79.74667448,69.34706573,1,49.188923971830754
838,2.881764658,13.32514981,4.403228775,79.39121106,79.74497663,1,49.40036889779274
534,5.922045388,18.04468571,5.946436035,79.29279073,76.73437228,1,49.4591497253905
1138,2.807651347,4.902629375,1.432317669,78.5186623,69.38245729,1,49.92509670936376
783,2.801079103,7.613898076,1.240807314,78.33394051,72.02448517,1,50.03723323244402
886,2.64336365,5.61580202,1.258570711,78.3631114,79.58380876,1,50.019500282499926
1162,2.730502575,5.852378055,2.455505078,80.63637739,75.03311378,0,48.66548905809281
916,2.325062913,5.89304435,2.087413513,84.09576308,68.50874786,0,46.706295145490245
526,4.470764794,14.20305696,3.110874234,85.58327635,78.8198173,1,45.89947921895064
893,4.479118196,7.63864229,3.064785078,79.12412671,80.57642321,1,49.560122374547596
790,1.825157803,4.517784005,2.696998093,77.75325967,94.71913949,1,50.39215771526482
450,0.699887698,4.111951561,0.94999253,76.8690501,74.8898093,1,50.939742271645024
758,4.171775841,10.79825406,1.414031728,84.4361166,88.61660501,1,46.51985237905944
634,1.890724048,7.470641864,0.569341523,80.20259608,83.73369117,1,48.9196647697575
622,2.634259226,5.858383512,2.614017604,83.57370092,82.68101457,1,46.994426845553946
669,4.004560335,6.561593186,2.223433984,86.01618937,73.45269552,0,45.66853838052844
971,4.617893327,9.701032898,3.155549187,77.11847461,74.78837421,1,50.784395041067114
552,2.580736675,8.158868517,2.387315216,79.46909519,87.82970521,1,49.353925917117074
563,4.131017397,7.809702668,2.402800217,79.31557702,83.60473639,0,49.445531637649566
949,2.69223089,7.907796328,1.260705915,76.98804093,74.91702011,0,50.865545282103334
809,5.211327215,11.67610705,2.589945553,85.18900602,80.51658607,1,46.111310976772806
916,4.109581269,4.542724736,2.372865624,90.23196893,79.83547882,1,43.506811659927386
1222,6.06009043,8.204878885,0.911828429,77.92155127,74.04654876,0,50.28891494999997
849,2.234596548,5.25953862,1.961909639,75.15138462,74.98890632,0,52.02870792601185
728,5.178260189,5.533612455,2.030337415,84.78166764,82.15723564,1,46.331684515984975
989,3.422029363,5.057740403,1.937736266,79.58685267,83.24470243,0,49.283827903799576
783,3.177479851,8.020671024,1.621727104,81.27561536,69.90712486,0,48.29445321873134
560,3.993006957,6.728180782,2.58524923,76.95761955,75.05103736,1,50.88449951095299
1608,4.049167377,7.122506146,4.785381395,78.26424098,82.35648354,0,50.07964089361474
520,4.143952597,3.90203139,3.23679769,79.7042853,88.90108965,1,49.214068929712106
417,4.795171954,9.820991049,3.31159581,78.87227472,88.35329267,1,49.71146122545897
544,5.155077182,8.963314562,1.71897766,78.87503901,77.9342399,1,49.70979646937836
723,3.587971978,7.515355717,1.843721267,78.00448718,80.20003463,2,50.23814997992875
498,3.07737373,8.256603589,2.855273556,77.18452376,72.08052161,1,50.74337450404751
786,5.009169672,0.709059465,1.613208441,79.28375272,82.85802984,1,49.46455276402717
504,2.965284836,7.899732946,1.806555545,80.32219809,78.37882368,1,48.84938889376039
609,3.025368716,6.838792756,1.074481648,75.71192567,85.18542874,1,51.669617549186675
797,3.43874565,13.97708792,1.001733875,79.80492343,89.7682483,0,49.15440191421004
720,2.857714105,4.421742785,2.309755081,80.67480931,69.63888612,0,48.643063498504496
805,2.491942587,3.670802775,1.529477572,78.84211874,83.5394781,1,49.72962757641894
883,4.924577114,6.530344707,2.575732289,79.05790116,72.61009538,0,49.599851896634235
1316,3.695792596,7.30789437,2.362566131,81.98037122,79.05131547,1,47.89019620088299
450,2.528621128,7.693556975,2.735188798,88.85989496,78.84942369,1,44.193415321491756
780,1.967625999,5.472943089,2.959341483,79.11846872,78.11694719,1,49.563514845055586
863,4.809369192,4.057632602,1.206076052,89.69092296,84.47864696,1,43.77565564193215
745,3.107017222,2.557230639,2.897755832,77.97787161,80.2527468,0,50.2544331379045
854,4.158547839,1.936754847,0.9885336,85.47680686,88.5925857,1,45.956540683146365
1321,2.914814602,5.940883396,2.074114082,79.51324897,79.06085926,1,49.32762513753765
1051,2.025690298,1.579126758,2.244480773,79.35493354,78.79087636,0,49.42202342893672
1164,2.573386647,4.838377138,1.612513779,78.66136238,89.12441451,1,49.838722239300864
882,3.227626172,4.849249806,2.441710142,80.77206619,88.65335384,0,48.58638064772837
1049,4.080675868,5.535421583,3.13682979,77.88231972,70.01856706,0,50.3129547720426
487,3.241379724,1.328453077,2.574578641,77.86040192,74.37798798,0,50.326392634462934
881,3.773561022,6.258558989,2.187430765,79.93545071,82.24874435,0,49.07717233910051
1167,4.154486159,4.154448185,3.321578375,82.84860796,72.39912637,0,47.398983538120916
779,3.909108831,6.868239156,1.400257106,76.37100586,79.74035589,1,51.25202744641292
464,4.945878794,5.803034408,2.204542336,77.40524619,80.00210066,0,50.60664452261819
697,3.092194194,2.717958809,3.382436104,78.80895669,73.42370044,1,49.74961608462311
767,3.710439866,5.198607792,3.086839545,76.13981972,79.97983197,1,51.39794090139943
874,3.407217599,13.94429068,1.466438302,79.80772358,84.57096456,2,49.15274326356045
695,3.637845367,7.270952356,2.924589767,78.19818995,73.96312477,1,50.11987739940036
1670,3.833431654,6.503344844,2.539225124,79.17608656,83.97410078,0,49.528983751627315
645,2.200286932,4.111758249,2.395951346,87.43454752,84.93772688,1,44.92382605891068
800,2.406448515,6.549868843,1.235673947,77.84644388,79.94185392,1,50.334953092397896
639,2.401522463,9.903793383,5.528476737,78.5546456,89.69614158,1,49.90329577558143
1095,4.471148927,3.809983137,2.323969374,79.11869489,92.62307942,0,49.56337922938615
646,2.739228675,6.084763704,2.929148823,80.03796784,86.5347378,1,49.01664068158753
885,4.566875204,7.814279848,0.678516263,82.07389665,87.8140434,0,47.83692373013823
511,2.702923616,4.824924868,1.267032321,87.79485803,77.75982755,1,44.737507544774076
837,4.484270874,9.15475205,1.540788068,78.86038257,88.74098828,1,49.71862404539776
974,4.722040849,7.821789945,0.713890267,79.83690395,72.20567862,0,49.13546335748422
545,0.337845121,7.657709633,2.994325165,77.1457734,85.45332437,1,50.76743493769941
764,4.085497864,5.382721113,2.061879391,79.0776256,85.32291271,1,49.588014070215465
547,2.705943509,5.492615783,2.491021818,78.69819365,76.34203503,1,49.81646439678583
920,3.492021071,10.95522384,2.275420494,80.0599892,75.82381162,0,49.003652406562644
567,2.253333266,8.463186452,2.926584323,77.72981495,92.90190263,1,50.40656515920882
832,2.125223248,6.94554432,3.027684479,85.63310382,80.72362995,1,45.87281055558521
849,5.38995649,9.013244952,2.719745381,78.55633108,83.81466794,1,49.90227494920104
771,3.14487397,5.514023765,1.818682138,77.40457316,86.53590095,0,50.607060619675764
524,3.695905781,4.553204019,4.501753095,87.86788271,81.05159724,2,44.69988558094935
454,2.126629528,5.379900269,1.580865277,77.53221315,85.08460075,1,50.528237613151866
1373,3.744914596,7.106833712,3.353967736,77.75862907,90.15467078,0,50.38885891761145
732,5.163690182,5.879079449,1.323167383,78.87975082,84.1320094,1,49.7069590346336
562,2.630973542,10.12836593,1.921855976,80.46075206,76.4453655,1,48.768162732809614
471,3.455963915,5.164471367,2.982607835,78.97259395,67.4211955,1,49.65109774529651
505,4.790465538,4.970819373,1.887468271,85.13716391,91.45773141,1,46.13927189286626
925,4.419143872,2.94184186,0.905850919,77.31105583,73.42125014,0,50.66492602974624
928,3.339404986,2.644347816,1.956793339,79.67348548,76.14033023,1,49.23235101867517
749,4.711205105,4.482303524,0.028292524,77.93688478,80.2094084,1,50.27952365477527
560,3.892843535,3.644639032,1.285924394,78.48439874,71.98984829,0,49.94586872065036
615,2.888034202,6.24000375,2.785866308,76.21187998,82.61439479,1,51.352394725841364
621,3.126618882,3.752416399,2.910523935,76.22485308,84.28163684,2,51.344201273652594
1162,3.218346225,4.144848718,1.991936093,73.97207929,79.10164404,1,52.796213706283616
1301,3.797865769,7.226486308,2.572415321,80.23394812,74.05996171,0,48.901228529260834
611,3.316773742,4.675285601,3.290701015,79.16002528,89.70962803,1,49.53860592310977
1178,3.655415796,10.62076877,1.96146737,79.90366348,76.99823308,0,49.0959635668377
678,3.180024016,7.177674509,3.693912251,85.91288569,80.81545431,0,45.723490220355224
1045,2.582744283,7.473207964,2.041584434,79.52479304,82.41773317,1,49.320752158024035
1236,4.947620035,5.667777528,1.486197238,78.1890895,78.53701369,0,50.125424868304876
510,3.11760824,7.939100606,2.829603761,77.56126838,74.76212961,1,50.51031997145236
896,3.473580326,3.118182103,1.49800899,79.62720459,78.15772944,1,49.259841106884025
716,2.790002692,6.009979554,1.830396064,78.54113578,79.98092947,1,49.91147922993749
495,4.595954516,6.535820577,2.983434817,76.91372191,90.45590071,1,50.91186847007946
803,3.70284669,4.997084677,1.614942668,77.21907278,88.84821554,0,50.721936821305526
693,4.522407375,1.683163642,2.162287168,78.59087819,74.29126588,1,49.881357931262116
583,3.518860935,7.127208221,1.096530928,79.33396406,83.71236399,2,49.43454675228006
1075,4.097169822,6.806644817,2.071485534,79.52437334,76.46362068,1,49.321002009663715
916,3.100351209,5.555670701,2.455306412,77.98182163,81.20651875,2,50.25201606289445
1294,2.686552933,8.94389416,3.722514112,83.2610575,70.80049613,1,47.16823539309562
525,4.433846559,9.229690993,2.729394755,79.37693238,82.74493718,1,49.40889036599765
811,3.859857186,10.8515348,1.687632883,82.59554453,76.05860299,0,47.54138671130599
825,2.438400241,2.939641082,1.26650658,86.30302231,83.6555698,0,45.51647017361688
779,5.220314288,5.284862488,1.039968001,78.96900956,73.04905812,1,49.6532526671247
599,4.106224818,7.668269706,3.236448431,79.40786726,80.14574614,1,49.39043126308725
888,2.52608611,7.372139846,2.652058798,78.34577832,73.47289546,0,50.03003592872958
946,1.913202872,10.98389862,1.418462131,76.58662519,71.11281888,0,51.116485590519325
895,3.697542611,3.669472986,0.733381804,78.98130402,82.936938,0,49.64586185649586
475,2.252152672,9.32067384,1.2488697,77.46110087,89.50891356,1,50.57213016381172
631,3.180472744,4.588038084,2.058371926,76.68550675,77.28810956,0,51.054502721797725
932,3.321938295,3.87391359,1.874340265,79.38152765,78.61564649,0,49.40614768855316
902,2.102726794,4.771160568,2.723939318,79.38591843,77.60663997,0,49.40352726960051
1329,2.065754938,7.507762625,0.499955179,80.19860617,86.82407422,1,48.92201172809572
681,3.174963896,5.572409421,1.890178513,90.07491225,72.73471207,1,43.58459965590248
604,3.513591355,7.798057387,1.406755305,87.27845464,89.31915782,0,45.004899382103204
581,4.791653564,6.065028689,6.201780689,79.41245865,91.57887156,1,49.387692406002955
997,1.743842798,7.179100087,1.402239694,79.3080369,78.90525,0,49.45003733439703
868,4.848689596,7.976030594,1.695157668,80.01266465,89.99783666,1,49.03157084330674
701,1.155777566,4.804372859,1.977707047,77.91244647,75.96084699,1,50.294492573621866
915,5.330667425,7.45466603,3.157551483,78.27093387,67.3327155,1,50.075566412315375
747,4.393083673,6.710735921,1.912919996,89.331108,75.77627632,0,43.95581339711894
530,2.721544553,6.591911473,1.568230811,78.71358737,87.37873618,2,49.80716600320886
850,4.142194021,13.99538496,1.880849908,75.94107849,71.60745671,1,51.52386386339814
517,4.251018231,7.459563638,1.696044354,76.8272837,89.13420841,1,50.96582343731116
853,1.697750719,2.195373924,2.140910514,77.23974353,86.82111502,1,50.70911696335774
744,2.529859455,3.328286196,1.068497322,86.39421255,81.05810984,1,45.46828135877735
1261,4.367853881,11.14132897,2.128890404,79.2193267,79.82923034,0,49.503092610976594
698,2.827638149,6.310060869,2.650422738,76.24369414,79.01155342,1,51.332305191329745
645,2.981638895,5.415824035,2.308084464,76.85245831,84.76835455,1,50.950100725636226
526,3.918613799,11.29443825,2.572924077,87.07013025,76.22573263,1,45.11343916823878
1529,3.680956036,7.297875315,1.030452777,84.16253582,82.95024013,0,46.66963073008052
747,2.537887467,7.938683168,3.041005022,79.33490618,77.95954523,0,49.433984002432815
960,4.439183332,12.82883461,2.973150548,78.81822446,76.26170323,1,49.74402872497894
599,4.452970768,4.33640792,1.547591038,82.8820811,80.14311349,1,47.380194728846675
942,6.107821,4.77215842,1.743461856,77.50446821,81.58454419,1,50.5453559379559
648,2.925293783,5.213084471,1.914898556,89.43690481,70.16903333,0,43.90272742988127
1238,3.632046268,4.100795797,1.53032194,88.60586248,73.45950776,0,44.32229803247218
675,2.340747468,13.1796366,2.324251379,79.86656121,81.60077151,1,49.11791020011072
1093,4.272733068,5.808096133,1.771656689,76.15371731,86.8294366,1,51.38915222875963
1469,2.259332622,6.838668762,1.910975965,79.55079287,79.40901963,0,49.30527782433131
476,2.242875823,6.364049649,1.800598862,77.47345214,91.27806918,1,50.56450258996399
620,2.251318698,17.78581601,2.695193699,79.86552638,67.85417137,1,49.11852252670335
439,2.91839778,8.388894102,1.670809559,76.52998594,72.14318176,1,51.15203901862157
634,4.68069651,6.572907799,3.178334927,78.283781,83.13149643,1,50.06774673156241
817,3.400180984,9.313423882,2.753083166,89.91954633,85.97725242,0,43.66175350435421
1096,3.766714405,6.127005359,1.751186485,78.81505461,83.84276022,2,49.74593966262257
777,3.494420928,2.123879226,1.372397565,78.8509158,72.16240988,0,49.724327106659516
839,2.751160865,12.21937115,2.191066865,79.73140219,84.14096782,0,49.19798120756081
599,2.483464494,6.303130294,3.183429099,83.67029909,83.31772668,1,46.94091586798073
672,4.982700782,6.915333547,2.834489443,77.09216331,89.87034661,1,50.8007495064525
1077,3.128915505,11.04644849,5.035317544,77.56274428,79.70404625,1,50.509410069266835
655,4.396724311,5.758103704,1.698351559,78.03429535,86.2982003,1,50.2199228118384
637,4.77825529,5.32746577,2.800255307,79.06492813,90.39780338,1,49.595634111879114
536,2.39867387,7.262162094,2.91909336,78.23538779,77.7561796,1,50.09721164245465
807,2.449211583,6.757774331,2.280095562,87.34560571,80.68369708,1,44.969995156785174
673,2.099733913,7.829910701,1.332635443,76.54708021,77.83400919,1,51.14130483356589
741,4.498697894,4.361336606,1.192992497,78.58090235,84.60618133,1,49.8873966167814
1685,3.644679433,6.772685814,2.555021061,78.69773856,80.78393133,2,49.81673932729586
756,4.076108205,4.8538252,1.333751686,77.47611363,74.02944662,1,50.56285919773564
719,4.749266671,2.876056599,4.235382906,80.72364392,74.88850813,0,48.61458975670173
838,2.465974148,4.409657904,3.837212309,79.09827333,77.23803839,0,49.575626568875435
953,2.67217795,6.683394989,2.496996794,75.21166225,75.41363355,1,51.98991816662003
870,3.296781251,7.924853405,1.223904232,80.24783212,77.14717262,1,48.89306745271672
883,2.560432429,5.920421905,2.495216968,79.31522572,83.01646253,0,49.44574154813071
1306,4.192702288,7.469689135,1.57781419,76.28226429,75.64617157,0,51.30796492856735
618,3.967138997,5.503652732,2.469425862,84.13128636,87.8346765,1,46.68678428533009
850,2.975567792,5.63340734,3.462602603,85.37691643,85.91598743,2,46.01017153150086
696,4.44024547,4.252512391,1.867280767,79.04923078,85.34809936,1,49.6050568286515
782,4.739966699,4.826246874,2.998619843,78.485319,92.32568625,1,49.94531065446703
676,2.286008237,10.25662771,1.409752895,76.01774713,76.66980357,0,51.475232908531225
883,4.69685364,8.089769702,1.775746142,77.46238205,75.966454,1,50.57133888774578
775,3.130122641,14.51422342,2.369085117,77.62923058,70.54143352,0,50.468445756780206
854,1.66172769,4.687666188,2.889934141,79.17272215,92.69816162,0,49.53099911262468
1035,3.780475275,15.36371482,1.469686021,79.50650014,77.12054647,1,49.33164383276334
1028,4.035722297,4.997359613,2.719392661,82.22104996,82.66837215,0,47.75328120399079
662,3.112967337,4.042031547,2.884084279,78.78971869,87.35202419,1,49.761217247128634
413,1.991852775,8.795841104,1.547008199,77.15242032,88.4806402,1,50.7633066186634
1057,3.726872423,4.569508059,2.325823325,86.3411022,94.11457105,0,45.496337952580674
523,4.474959005,7.703373584,2.54149228,77.43128294,82.66441938,1,50.590551299113855
1656,2.271249826,8.630568482,2.309076053,86.5446806,75.21575822,1,45.388932458248476
647,3.398954339,6.047638748,1.211565693,82.96589894,71.27667958,1,47.33319508615673
1125,2.693775787,6.614140655,3.644887149,78.16738274,83.66777527,0,50.138660554934276
535,2.914749289,6.178037334,2.130592276,77.38452881,79.79083455,1,50.619455228942485
1232,4.873319153,7.793953065,2.883599525,79.67389398,91.32986263,0,49.2321084768159
757,2.374867122,6.154547183,1.233806015,77.86892572,73.89717437,0,50.32116604371486
476,2.991101461,15.12739964,1.143891049,77.7253165,76.31121751,1,50.40933027530866
639,2.289890043,8.300949284,3.3095891,79.19063408,84.43632759,1,49.52027083073241
1120,3.212398953,4.940712555,1.703219401,80.96635064,82.65165141,0,48.47343927177132
610,3.146517005,6.204067981,1.265385285,79.12019257,74.14786715,1,49.562481206821026
1531,5.315363354,5.837076405,3.0919075,77.95150612,78.473072,0,50.270570939046166
1083,1.595139212,9.16281835,5.186665401,77.69991622,89.40289321,1,50.42494754745193
737,2.000300763,5.817399006,2.469296076,77.99815774,84.76655512,1,50.242021570405285
723,3.534888605,4.334906724,2.1678852,78.53622341,88.39626741,1,49.91445534339858
743,3.736110576,2.009667676,2.590164412,76.50061968,79.02787732,1,51.17048699617813
860,2.785481771,9.722460943,2.332035098,76.03746442,77.2173921,0,51.46273709520103
436,3.897132,6.914879163,3.365967866,78.39163539,90.81524761,1,50.00216950480184
734,3.042130315,2.483378831,4.664898591,77.94944705,75.34530916,0,50.27183157578649
587,2.43084257,4.810308977,1.959121974,77.4498151,67.10036994,1,50.579101210252695
798,3.737895672,8.887609181,1.934869517,75.65723251,89.49453273,1,51.70449466610789
842,2.51023108,5.20734192,1.137873651,78.52034707,82.40502026,1,49.924075658215266
966,4.098319033,5.942766513,2.926337217,80.33861452,89.53103861,0,48.83975450299227
587,3.461062427,6.104340695,4.596106906,80.22565918,90.3683151,0,48.906101760101265
966,3.126419403,1.227288627,1.255899093,77.08965124,79.26052714,1,50.802311352164345
485,2.029672111,6.119306741,3.303468573,77.70647239,88.91264987,1,50.42091582975724
687,2.294836972,10.18601529,1.736423019,78.77448168,76.15518463,0,49.770408498379155
713,1.864006589,5.230138734,1.257343634,78.80767554,74.56259568,0,49.75038853776302
649,3.804476984,11.69497374,2.21962057,78.82329603,87.58329863,1,49.74097156357873
577,3.820453883,6.015166598,1.378378443,83.26686935,80.75677955,2,47.16499575438066
1196,2.269926129,4.904757703,1.160123952,79.67581755,86.77760163,2,49.23096640435891
493,2.021307427,6.113167056,1.734097824,83.23395029,69.67213654,1,47.18334981780724
454,2.899572165,3.889567418,2.268281176,77.78933526,74.94910794,0,50.37000004675555
1312,2.515628554,6.778108635,2.634588921,87.71541981,91.47812156,1,44.778487014200714
513,3.25204858,7.277685472,3.125630702,77.40878331,72.65256233,1,50.604457800343575
750,2.675206709,7.571558935,3.495979358,77.4389513,79.23455369,1,50.585812944229
599,2.384932899,7.369929561,1.279160505,79.13913683,83.33825247,1,49.551124119755336
617,4.036911503,7.407675461,2.909223372,78.21185856,84.63960232,0,50.111546956798705
1342,4.229647099,7.034802073,2.443308785,80.79291506,84.09581352,0,48.574242248891345
